lga_name,date,year,month_num,month_name,month_label,age_group,sex,Assault,Grievous Assault,Serious Assault,Sexual Offences,Robbery,Armed Robbery,Unlawful Entry,Other Property Damage,Fraud,Breach Domestic Violence Protection Order,Drink Driving
Hinchinbrook Shire Council,2023-03-01,2023,3,March,Mar 2023,Juvenile,Female,0,0,0,0,0,0,0,2,0,0,0
Hinchinbrook Shire Council,2023-03-01,2023,3,March,Mar 2023,Juvenile,Male,1,0,0,0,0,0,3,4,11,0,0
Hinchinbrook Shire Council,2023-04-01,2023,4,April,Apr 2023,Adult,Female,0,0,0,0,0,0,0,1,0,2,3
Hinchinbrook Shire Council,2023-04-01,2023,4,April,Apr 2023,Adult,Male,5,0,3,1,0,0,0,5,2,8,6
Hinchinbrook Shire Council,2023-05-01,2023,5,May,May 2023,Adult,Female,1,0,0,0,1,1,0,0,0,5,2
Hinchinbrook Shire Council,2023-05-01,2023,5,May,May 2023,Adult,Male,2,0,0,0,2,2,1,1,0,3,6
Hinchinbrook Shire Council,2023-05-01,2023,5,May,May 2023,Juvenile,Female,0,0,0,0,0,0,0,2,0,0,0
Hinchinbrook Shire Council,2023-06-01,2023,6,June,Jun 2023,Adult,Female,3,0,0,0,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2023-06-01,2023,6,June,Jun 2023,Adult,Male,2,0,1,1,0,0,0,1,0,3,9
Hinchinbrook Shire Council,2023-07-01,2023,7,July,Jul 2023,Adult,Female,1,0,0,0,0,0,0,0,0,1,2
Hinchinbrook Shire Council,2023-07-01,2023,7,July,Jul 2023,Adult,Male,0,0,0,1,0,0,1,1,0,5,8
Hinchinbrook Shire Council,2023-07-01,2023,7,July,Jul 2023,Juvenile,Female,1,0,0,0,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2023-08-01,2023,8,August,Aug 2023,Adult,Female,0,0,0,0,0,0,0,0,2,2,5
Hinchinbrook Shire Council,2023-08-01,2023,8,August,Aug 2023,Adult,Male,2,0,0,0,0,0,2,1,0,7,15
Hinchinbrook Shire Council,2023-09-01,2023,9,September,Sep 2023,Adult,Female,0,0,0,0,0,0,0,0,0,0,3
Hinchinbrook Shire Council,2023-09-01,2023,9,September,Sep 2023,Adult,Male,2,0,2,0,0,0,0,2,0,10,9
Hinchinbrook Shire Council,2023-09-01,2023,9,September,Sep 2023,Juvenile,Female,0,0,0,0,0,0,0,1,0,0,0
Hinchinbrook Shire Council,2023-10-01,2023,10,October,Oct 2023,Adult,Female,1,0,1,0,0,0,2,0,0,3,7
Hinchinbrook Shire Council,2023-10-01,2023,10,October,Oct 2023,Adult,Male,1,0,1,0,0,0,1,1,0,7,19
Hinchinbrook Shire Council,2023-10-01,2023,10,October,Oct 2023,Juvenile,Female,1,0,0,0,0,0,1,1,0,0,0
Hinchinbrook Shire Council,2023-10-01,2023,10,October,Oct 2023,Juvenile,Male,0,0,0,0,0,0,5,3,0,0,1
Hinchinbrook Shire Council,2023-10-01,2023,10,October,Oct 2023,Juvenile,Not Stated,0,0,0,0,0,0,1,1,0,0,0
Hinchinbrook Shire Council,2023-11-01,2023,11,November,Nov 2023,Adult,Female,1,0,0,0,0,0,0,0,0,1,6
Hinchinbrook Shire Council,2023-11-01,2023,11,November,Nov 2023,Adult,Male,1,0,1,1,0,0,2,1,0,10,12
Hinchinbrook Shire Council,2023-11-01,2023,11,November,Nov 2023,Juvenile,Male,2,0,2,0,0,0,1,1,0,0,0
Hinchinbrook Shire Council,2023-12-01,2023,12,December,Dec 2023,Adult,Female,0,0,0,0,0,0,0,1,0,0,7
Hinchinbrook Shire Council,2023-12-01,2023,12,December,Dec 2023,Adult,Male,4,0,4,0,0,0,0,0,1,12,8
Hinchinbrook Shire Council,2023-12-01,2023,12,December,Dec 2023,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,1
Hinchinbrook Shire Council,2024-01-01,2024,1,January,Jan 2024,Adult,Female,1,0,1,0,0,0,1,0,0,2,2
Hinchinbrook Shire Council,2024-01-01,2024,1,January,Jan 2024,Adult,Male,1,1,0,1,0,0,0,0,1,4,6
Hinchinbrook Shire Council,2024-01-01,2024,1,January,Jan 2024,Juvenile,Male,0,0,0,0,0,0,0,1,0,0,0
Hinchinbrook Shire Council,2024-02-01,2024,2,February,Feb 2024,Adult,Female,1,0,0,0,0,0,0,0,12,0,3
Hinchinbrook Shire Council,2024-02-01,2024,2,February,Feb 2024,Adult,Male,7,0,5,0,0,0,0,2,1,7,11
Hinchinbrook Shire Council,2024-02-01,2024,2,February,Feb 2024,Juvenile,Female,0,0,0,0,0,0,1,10,0,0,0
Hinchinbrook Shire Council,2024-02-01,2024,2,February,Feb 2024,Juvenile,Male,1,0,1,0,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2024-03-01,2024,3,March,Mar 2024,Adult,Female,2,0,1,0,0,0,0,0,0,1,6
Hinchinbrook Shire Council,2024-03-01,2024,3,March,Mar 2024,Adult,Male,5,0,4,0,0,0,1,1,0,5,24
Hinchinbrook Shire Council,2024-03-01,2024,3,March,Mar 2024,Juvenile,Female,0,0,0,0,0,0,2,3,0,0,0
Hinchinbrook Shire Council,2024-03-01,2024,3,March,Mar 2024,Juvenile,Male,0,0,0,1,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2024-04-01,2024,4,April,Apr 2024,Adult,Female,1,0,0,0,0,0,0,0,0,1,1
Hinchinbrook Shire Council,2024-04-01,2024,4,April,Apr 2024,Adult,Male,2,1,1,0,0,0,0,0,0,6,1
Hinchinbrook Shire Council,2024-05-01,2024,5,May,May 2024,Adult,Female,4,0,1,0,0,0,2,2,3,0,4
Hinchinbrook Shire Council,2024-05-01,2024,5,May,May 2024,Adult,Male,2,0,0,0,0,0,0,1,0,5,5
Hinchinbrook Shire Council,2024-05-01,2024,5,May,May 2024,Juvenile,Female,0,0,0,0,0,0,1,1,0,0,0
Hinchinbrook Shire Council,2024-05-01,2024,5,May,May 2024,Juvenile,Male,1,0,0,0,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2024-06-01,2024,6,June,Jun 2024,Adult,Female,1,0,1,0,0,0,0,0,0,2,0
Hinchinbrook Shire Council,2024-06-01,2024,6,June,Jun 2024,Adult,Male,1,0,0,0,0,0,3,3,2,7,7
Hinchinbrook Shire Council,2024-06-01,2024,6,June,Jun 2024,Juvenile,Female,2,0,1,0,0,0,0,2,0,0,0
Hinchinbrook Shire Council,2024-06-01,2024,6,June,Jun 2024,Juvenile,Male,0,0,0,0,0,0,15,0,0,0,0
Hinchinbrook Shire Council,2024-07-01,2024,7,July,Jul 2024,Adult,Female,0,0,0,0,0,0,0,0,0,3,4
Hinchinbrook Shire Council,2024-07-01,2024,7,July,Jul 2024,Adult,Male,4,0,1,1,0,0,5,1,0,11,7
Hinchinbrook Shire Council,2024-07-01,2024,7,July,Jul 2024,Juvenile,Female,0,0,0,0,0,0,2,0,0,0,0
Hinchinbrook Shire Council,2024-07-01,2024,7,July,Jul 2024,Juvenile,Male,2,0,0,0,0,0,5,2,0,0,0
Hinchinbrook Shire Council,2024-08-01,2024,8,August,Aug 2024,Adult,Female,0,0,0,0,0,0,0,0,0,7,6
Hinchinbrook Shire Council,2024-08-01,2024,8,August,Aug 2024,Adult,Male,2,0,0,1,0,0,0,2,0,6,11
Hinchinbrook Shire Council,2024-08-01,2024,8,August,Aug 2024,Juvenile,Female,0,0,0,0,0,0,2,0,0,0,0
Hinchinbrook Shire Council,2024-08-01,2024,8,August,Aug 2024,Juvenile,Male,0,0,0,0,0,0,9,0,0,0,0
Hinchinbrook Shire Council,2024-09-01,2024,9,September,Sep 2024,Adult,Female,1,0,0,1,0,0,0,0,0,3,4
Hinchinbrook Shire Council,2024-09-01,2024,9,September,Sep 2024,Adult,Male,2,0,1,0,0,0,0,1,1,5,11
Hinchinbrook Shire Council,2024-09-01,2024,9,September,Sep 2024,Juvenile,Female,1,1,0,0,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2024-09-01,2024,9,September,Sep 2024,Juvenile,Male,0,0,0,0,0,0,5,1,0,1,0
Hinchinbrook Shire Council,2024-10-01,2024,10,October,Oct 2024,Adult,Female,1,0,1,0,0,0,0,0,0,1,3
Hinchinbrook Shire Council,2024-10-01,2024,10,October,Oct 2024,Adult,Male,3,0,2,0,0,0,1,3,3,5,12
Hinchinbrook Shire Council,2024-10-01,2024,10,October,Oct 2024,Juvenile,Male,1,0,1,0,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2024-11-01,2024,11,November,Nov 2024,Adult,Female,0,0,0,0,0,0,0,0,0,0,4
Hinchinbrook Shire Council,2024-11-01,2024,11,November,Nov 2024,Adult,Male,5,0,0,5,0,0,0,0,0,1,3
Hinchinbrook Shire Council,2024-11-01,2024,11,November,Nov 2024,Juvenile,Female,0,0,0,0,0,0,1,0,0,0,0
Hinchinbrook Shire Council,2024-11-01,2024,11,November,Nov 2024,Juvenile,Male,2,0,0,0,0,0,1,1,0,0,1
Hinchinbrook Shire Council,2024-12-01,2024,12,December,Dec 2024,Adult,Female,0,0,0,0,0,0,0,0,0,2,5
Hinchinbrook Shire Council,2024-12-01,2024,12,December,Dec 2024,Adult,Male,1,0,1,0,0,0,0,3,0,6,10
Hinchinbrook Shire Council,2024-12-01,2024,12,December,Dec 2024,Juvenile,Female,0,0,0,0,0,0,1,0,0,0,0
Hinchinbrook Shire Council,2024-12-01,2024,12,December,Dec 2024,Juvenile,Male,0,0,0,0,0,0,4,0,0,0,0
Hinchinbrook Shire Council,2025-01-01,2025,1,January,Jan 2025,Adult,Female,0,0,0,0,0,0,1,0,0,0,4
Hinchinbrook Shire Council,2025-01-01,2025,1,January,Jan 2025,Adult,Male,3,0,1,0,0,0,4,2,0,2,15
Hinchinbrook Shire Council,2025-02-01,2025,2,February,Feb 2025,Adult,Female,0,0,0,0,0,0,0,0,0,1,0
Hinchinbrook Shire Council,2025-02-01,2025,2,February,Feb 2025,Adult,Male,3,0,3,0,0,0,0,0,0,7,1
Hinchinbrook Shire Council,2025-03-01,2025,3,March,Mar 2025,Adult,Female,1,0,0,0,0,0,0,0,0,0,3
Hinchinbrook Shire Council,2025-03-01,2025,3,March,Mar 2025,Adult,Male,0,0,0,0,0,0,2,0,2,5,11
Hinchinbrook Shire Council,2025-03-01,2025,3,March,Mar 2025,Juvenile,Male,1,0,0,1,0,0,0,0,0,0,1
Hinchinbrook Shire Council,2025-04-01,2025,4,April,Apr 2025,Adult,Female,2,0,1,0,0,0,0,1,0,3,6
Hinchinbrook Shire Council,2025-04-01,2025,4,April,Apr 2025,Adult,Male,4,0,3,1,0,0,0,3,0,2,6
Hinchinbrook Shire Council,2025-05-01,2025,5,May,May 2025,Adult,Female,0,0,0,0,0,0,0,1,0,6,3
Hinchinbrook Shire Council,2025-05-01,2025,5,May,May 2025,Adult,Male,3,0,1,0,0,0,1,0,0,4,10
Hinchinbrook Shire Council,2025-05-01,2025,5,May,May 2025,Juvenile,Male,0,0,0,0,0,0,0,1,0,0,0
Hinchinbrook Shire Council,2025-06-01,2025,6,June,Jun 2025,Adult,Female,1,0,0,0,0,0,0,0,0,0,2
Hinchinbrook Shire Council,2025-06-01,2025,6,June,Jun 2025,Adult,Male,6,0,1,0,0,0,1,0,0,5,6
Hinchinbrook Shire Council,2025-06-01,2025,6,June,Jun 2025,Juvenile,Female,1,0,0,0,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2025-06-01,2025,6,June,Jun 2025,Juvenile,Male,0,0,0,0,0,0,0,1,0,0,0
Hinchinbrook Shire Council,2025-07-01,2025,7,July,Jul 2025,Adult,Female,0,0,0,0,0,0,0,1,0,4,1
Hinchinbrook Shire Council,2025-07-01,2025,7,July,Jul 2025,Adult,Male,3,0,2,0,0,0,0,1,0,9,9
Hinchinbrook Shire Council,2025-07-01,2025,7,July,Jul 2025,Juvenile,Male,1,0,0,0,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2025-08-01,2025,8,August,Aug 2025,Adult,Female,1,0,0,0,0,0,0,0,0,3,2
Hinchinbrook Shire Council,2025-08-01,2025,8,August,Aug 2025,Adult,Male,1,0,1,0,0,0,2,0,0,4,9
Hinchinbrook Shire Council,2025-08-01,2025,8,August,Aug 2025,Juvenile,Female,1,0,0,0,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2025-08-01,2025,8,August,Aug 2025,Juvenile,Male,0,0,0,0,0,0,1,0,0,0,0
Hinchinbrook Shire Council,2025-09-01,2025,9,September,Sep 2025,Adult,Female,0,0,0,0,0,0,0,0,0,4,0
Hinchinbrook Shire Council,2025-09-01,2025,9,September,Sep 2025,Adult,Male,2,0,1,0,0,0,1,10,0,7,3
Hinchinbrook Shire Council,2025-09-01,2025,9,September,Sep 2025,Juvenile,Male,0,0,0,0,0,0,1,0,0,0,0
Hinchinbrook Shire Council,2025-10-01,2025,10,October,Oct 2025,Adult,Female,1,0,1,0,0,0,0,0,0,1,6
Hinchinbrook Shire Council,2025-10-01,2025,10,October,Oct 2025,Adult,Male,3,0,3,0,0,0,0,1,0,6,5
Hinchinbrook Shire Council,2025-10-01,2025,10,October,Oct 2025,Juvenile,Female,1,0,0,0,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2025-10-01,2025,10,October,Oct 2025,Juvenile,Male,0,0,0,0,0,0,0,0,0,1,0
Hinchinbrook Shire Council,2025-11-01,2025,11,November,Nov 2025,Adult,Female,3,0,1,0,0,0,0,1,0,6,2
Hinchinbrook Shire Council,2025-11-01,2025,11,November,Nov 2025,Adult,Male,1,0,0,0,0,0,1,1,0,4,9
Hinchinbrook Shire Council,2025-12-01,2025,12,December,Dec 2025,Adult,Female,1,0,0,0,0,0,1,0,0,2,1
Hinchinbrook Shire Council,2025-12-01,2025,12,December,Dec 2025,Adult,Male,6,0,4,0,0,0,1,0,0,4,8
Hinchinbrook Shire Council,2025-12-01,2025,12,December,Dec 2025,Juvenile,Female,3,0,1,0,0,0,5,2,0,0,0
Hinchinbrook Shire Council,2025-12-01,2025,12,December,Dec 2025,Juvenile,Male,0,0,0,0,0,0,1,0,0,0,1
Hinchinbrook Shire Council,2026-01-01,2026,1,January,Jan 2026,Adult,Female,0,0,0,0,0,0,3,0,2,2,9
Hinchinbrook Shire Council,2026-01-01,2026,1,January,Jan 2026,Adult,Male,1,0,0,0,0,0,0,0,1,8,11
Hinchinbrook Shire Council,2026-01-01,2026,1,January,Jan 2026,Juvenile,Female,1,1,0,0,0,0,7,3,0,0,0
Hinchinbrook Shire Council,2026-01-01,2026,1,January,Jan 2026,Juvenile,Male,0,0,0,0,0,0,2,0,0,0,0
Hinchinbrook Shire Council,2026-02-01,2026,2,February,Feb 2026,Adult,Female,0,0,0,0,0,0,1,0,0,1,6
Hinchinbrook Shire Council,2026-02-01,2026,2,February,Feb 2026,Adult,Male,3,0,2,1,0,0,1,2,0,9,7
Hinchinbrook Shire Council,2026-02-01,2026,2,February,Feb 2026,Juvenile,Male,0,0,0,0,0,0,2,0,0,0,0
Hinchinbrook Shire Council,2026-03-01,2026,3,March,Mar 2026,Adult,Female,0,0,0,0,0,0,0,2,0,0,5
Hinchinbrook Shire Council,2026-03-01,2026,3,March,Mar 2026,Adult,Male,4,0,2,1,0,0,0,0,0,6,9
Hinchinbrook Shire Council,2026-03-01,2026,3,March,Mar 2026,Juvenile,Female,2,0,0,0,0,0,0,0,0,0,0
Hinchinbrook Shire Council,2026-03-01,2026,3,March,Mar 2026,Juvenile,Male,0,0,0,0,0,0,1,1,0,0,0
Hope Vale Shire Council,2010-01-01,2010,1,January,Jan 2010,Adult,Female,0,0,0,0,0,0,0,0,0,0,2
Hope Vale Shire Council,2010-01-01,2010,1,January,Jan 2010,Adult,Male,2,1,1,0,0,0,3,0,0,2,2
Hope Vale Shire Council,2010-01-01,2010,1,January,Jan 2010,Juvenile,Male,0,0,0,0,0,0,4,0,0,0,0
Hope Vale Shire Council,2010-02-01,2010,2,February,Feb 2010,Adult,Female,0,0,0,0,0,0,0,0,0,0,1
Hope Vale Shire Council,2010-02-01,2010,2,February,Feb 2010,Adult,Male,1,0,1,0,0,0,1,0,0,1,1
Hope Vale Shire Council,2010-02-01,2010,2,February,Feb 2010,Juvenile,Male,0,0,0,0,0,0,3,0,0,0,0
Hope Vale Shire Council,2010-03-01,2010,3,March,Mar 2010,Adult,Female,0,0,0,0,0,0,0,0,0,0,1
Hope Vale Shire Council,2010-03-01,2010,3,March,Mar 2010,Adult,Male,2,0,1,0,0,0,0,0,0,4,2
Hope Vale Shire Council,2010-03-01,2010,3,March,Mar 2010,Juvenile,Female,0,0,0,0,0,0,10,0,0,0,0
Hope Vale Shire Council,2010-04-01,2010,4,April,Apr 2010,Adult,Male,1,0,0,1,0,0,1,1,0,4,4
Hope Vale Shire Council,2010-04-01,2010,4,April,Apr 2010,Juvenile,Male,0,0,0,0,0,0,4,3,0,0,0
Hope Vale Shire Council,2010-05-01,2010,5,May,May 2010,Adult,Female,1,0,1,0,0,0,0,0,0,1,0
Hope Vale Shire Council,2010-05-01,2010,5,May,May 2010,Adult,Male,3,0,2,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2010-06-01,2010,6,June,Jun 2010,Adult,Male,2,0,1,0,0,0,0,0,0,1,0
Hope Vale Shire Council,2010-06-01,2010,6,June,Jun 2010,Juvenile,Female,1,0,0,0,0,0,4,0,0,0,0
Hope Vale Shire Council,2010-07-01,2010,7,July,Jul 2010,Adult,Female,0,0,0,0,0,0,0,0,0,0,2
Hope Vale Shire Council,2010-07-01,2010,7,July,Jul 2010,Adult,Male,2,0,2,0,0,0,0,2,0,4,0
Hope Vale Shire Council,2010-07-01,2010,7,July,Jul 2010,Juvenile,Female,0,0,0,0,0,0,2,0,0,0,0
Hope Vale Shire Council,2010-08-01,2010,8,August,Aug 2010,Adult,Male,0,0,0,0,0,0,1,2,0,4,1
Hope Vale Shire Council,2010-08-01,2010,8,August,Aug 2010,Juvenile,Male,0,0,0,0,0,0,0,0,0,0,1
Hope Vale Shire Council,2010-09-01,2010,9,September,Sep 2010,Adult,Female,0,0,0,0,0,0,0,0,0,0,1
Hope Vale Shire Council,2010-09-01,2010,9,September,Sep 2010,Adult,Male,3,0,3,0,0,0,2,0,0,4,0
Hope Vale Shire Council,2010-09-01,2010,9,September,Sep 2010,Juvenile,Male,2,0,2,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2010-10-01,2010,10,October,Oct 2010,Adult,Female,0,0,0,0,0,0,0,0,0,0,2
Hope Vale Shire Council,2010-10-01,2010,10,October,Oct 2010,Adult,Male,0,0,0,0,0,0,0,0,0,0,1
Hope Vale Shire Council,2010-11-01,2010,11,November,Nov 2010,Adult,Male,2,0,1,0,0,0,0,0,0,2,3
Hope Vale Shire Council,2010-12-01,2010,12,December,Dec 2010,Adult,Male,2,0,2,0,0,0,0,1,0,3,0
Hope Vale Shire Council,2011-01-01,2011,1,January,Jan 2011,Adult,Female,1,0,0,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2011-01-01,2011,1,January,Jan 2011,Adult,Male,1,0,1,0,0,0,1,0,0,0,0
Hope Vale Shire Council,2011-02-01,2011,2,February,Feb 2011,Adult,Female,1,0,0,0,0,0,0,0,0,0,1
Hope Vale Shire Council,2011-03-01,2011,3,March,Mar 2011,Adult,Female,1,0,1,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2011-03-01,2011,3,March,Mar 2011,Adult,Male,1,0,1,0,0,0,0,0,0,1,1
Hope Vale Shire Council,2011-04-01,2011,4,April,Apr 2011,Adult,Female,1,0,1,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2011-04-01,2011,4,April,Apr 2011,Adult,Male,1,0,1,0,0,0,1,0,0,0,1
Hope Vale Shire Council,2011-05-01,2011,5,May,May 2011,Adult,Male,2,0,0,0,0,0,0,1,0,0,1
Hope Vale Shire Council,2011-05-01,2011,5,May,May 2011,Juvenile,Male,0,0,0,0,0,0,0,0,0,0,1
Hope Vale Shire Council,2011-06-01,2011,6,June,Jun 2011,Adult,Female,3,0,0,0,0,0,0,1,0,0,0
Hope Vale Shire Council,2011-06-01,2011,6,June,Jun 2011,Adult,Male,0,0,0,0,0,0,0,0,0,2,2
Hope Vale Shire Council,2011-07-01,2011,7,July,Jul 2011,Adult,Male,1,0,1,0,0,0,0,0,0,2,2
Hope Vale Shire Council,2011-08-01,2011,8,August,Aug 2011,Adult,Female,2,0,0,0,0,0,0,0,0,0,1
Hope Vale Shire Council,2011-08-01,2011,8,August,Aug 2011,Adult,Male,1,0,1,0,0,0,0,0,0,2,1
Hope Vale Shire Council,2011-09-01,2011,9,September,Sep 2011,Adult,Male,3,0,1,0,0,0,1,0,0,0,2
Hope Vale Shire Council,2011-09-01,2011,9,September,Sep 2011,Juvenile,Female,1,0,0,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2011-09-01,2011,9,September,Sep 2011,Juvenile,Male,0,0,0,0,0,0,4,0,0,0,0
Hope Vale Shire Council,2011-10-01,2011,10,October,Oct 2011,Adult,Female,2,0,0,0,0,0,1,1,0,0,2
Hope Vale Shire Council,2011-10-01,2011,10,October,Oct 2011,Adult,Male,3,0,1,0,0,0,0,2,0,0,1
Hope Vale Shire Council,2011-10-01,2011,10,October,Oct 2011,Juvenile,Female,3,0,0,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2011-11-01,2011,11,November,Nov 2011,Adult,Female,1,1,0,0,0,0,0,1,0,0,2
Hope Vale Shire Council,2011-11-01,2011,11,November,Nov 2011,Adult,Male,1,0,0,1,0,0,0,0,0,1,2
Hope Vale Shire Council,2011-11-01,2011,11,November,Nov 2011,Juvenile,Female,0,0,0,0,0,0,0,1,0,0,0
Hope Vale Shire Council,2011-11-01,2011,11,November,Nov 2011,Juvenile,Male,2,0,1,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2011-12-01,2011,12,December,Dec 2011,Adult,Male,0,0,0,0,0,0,0,0,0,0,2
Hope Vale Shire Council,2011-12-01,2011,12,December,Dec 2011,Juvenile,Male,0,0,0,1,0,0,0,0,0,0,0
Hope Vale Shire Council,2012-01-01,2012,1,January,Jan 2012,Adult,Male,1,0,0,0,0,0,0,0,1,1,1
Hope Vale Shire Council,2012-01-01,2012,1,January,Jan 2012,Juvenile,Female,0,0,0,0,0,0,0,1,0,0,0
Hope Vale Shire Council,2012-01-01,2012,1,January,Jan 2012,Juvenile,Male,1,0,0,0,0,0,0,1,0,0,0
Hope Vale Shire Council,2012-02-01,2012,2,February,Feb 2012,Adult,Female,3,0,1,0,0,0,4,0,0,0,0
Hope Vale Shire Council,2012-02-01,2012,2,February,Feb 2012,Adult,Male,6,0,3,0,0,0,0,0,0,2,0
Hope Vale Shire Council,2012-02-01,2012,2,February,Feb 2012,Juvenile,Female,1,0,0,0,0,0,2,0,0,0,0
Hope Vale Shire Council,2012-03-01,2012,3,March,Mar 2012,Adult,Male,3,0,2,0,0,0,0,2,0,2,0
Hope Vale Shire Council,2012-04-01,2012,4,April,Apr 2012,Adult,Female,0,0,0,0,0,0,0,0,0,0,2
Hope Vale Shire Council,2012-04-01,2012,4,April,Apr 2012,Adult,Male,0,0,0,0,0,0,0,1,0,0,1
Hope Vale Shire Council,2012-05-01,2012,5,May,May 2012,Adult,Female,0,0,0,0,0,0,0,0,0,0,1
Hope Vale Shire Council,2012-05-01,2012,5,May,May 2012,Adult,Male,4,0,3,0,0,0,1,1,0,5,0
Hope Vale Shire Council,2012-05-01,2012,5,May,May 2012,Juvenile,Male,3,0,1,0,0,0,1,1,0,0,0
Hope Vale Shire Council,2012-06-01,2012,6,June,Jun 2012,Adult,Male,3,0,2,0,0,0,0,4,0,2,2
Hope Vale Shire Council,2012-06-01,2012,6,June,Jun 2012,Juvenile,Female,1,0,1,0,0,0,2,0,0,0,0
Hope Vale Shire Council,2012-06-01,2012,6,June,Jun 2012,Juvenile,Male,0,0,0,1,0,0,1,0,0,0,0
Hope Vale Shire Council,2012-07-01,2012,7,July,Jul 2012,Adult,Female,1,0,0,0,0,0,0,0,0,0,1
Hope Vale Shire Council,2012-07-01,2012,7,July,Jul 2012,Adult,Male,0,0,0,1,0,0,0,0,1,0,1
Hope Vale Shire Council,2012-07-01,2012,7,July,Jul 2012,Juvenile,Male,0,0,0,0,0,0,1,1,0,0,0
Hope Vale Shire Council,2012-08-01,2012,8,August,Aug 2012,Adult,Male,2,0,1,0,0,0,1,1,0,4,1
Hope Vale Shire Council,2012-09-01,2012,9,September,Sep 2012,Adult,Female,1,0,0,0,0,0,0,1,1,0,0
Hope Vale Shire Council,2012-09-01,2012,9,September,Sep 2012,Adult,Male,0,0,0,0,0,0,0,0,0,2,0
Hope Vale Shire Council,2012-09-01,2012,9,September,Sep 2012,Juvenile,Female,0,0,0,0,0,0,6,0,0,0,0
Hope Vale Shire Council,2012-10-01,2012,10,October,Oct 2012,Adult,Female,1,0,1,0,0,0,1,1,0,0,0
Hope Vale Shire Council,2012-10-01,2012,10,October,Oct 2012,Adult,Male,0,0,0,0,0,0,1,2,0,7,0
Hope Vale Shire Council,2012-10-01,2012,10,October,Oct 2012,Juvenile,Female,1,0,0,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2012-10-01,2012,10,October,Oct 2012,Juvenile,Male,0,0,0,0,0,0,9,0,0,0,0
Hope Vale Shire Council,2012-11-01,2012,11,November,Nov 2012,Adult,Male,3,0,2,0,0,0,0,0,0,2,0
Hope Vale Shire Council,2012-12-01,2012,12,December,Dec 2012,Adult,Male,0,0,0,0,0,0,0,0,0,2,0
Hope Vale Shire Council,2012-12-01,2012,12,December,Dec 2012,Juvenile,Female,0,0,0,0,0,0,1,0,0,0,0
Hope Vale Shire Council,2012-12-01,2012,12,December,Dec 2012,Juvenile,Male,0,0,0,0,0,0,6,2,0,0,0
Hope Vale Shire Council,2013-01-01,2013,1,January,Jan 2013,Adult,Male,0,0,0,0,0,0,0,2,0,6,0
Hope Vale Shire Council,2013-01-01,2013,1,January,Jan 2013,Juvenile,Female,1,0,1,0,0,0,0,1,0,0,0
Hope Vale Shire Council,2013-01-01,2013,1,January,Jan 2013,Juvenile,Male,0,0,0,0,0,0,8,3,0,0,0
Hope Vale Shire Council,2013-02-01,2013,2,February,Feb 2013,Adult,Female,2,0,1,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2013-02-01,2013,2,February,Feb 2013,Adult,Male,1,0,0,1,0,0,0,1,0,1,1
Hope Vale Shire Council,2013-02-01,2013,2,February,Feb 2013,Juvenile,Male,0,0,0,0,0,0,5,2,0,0,0
Hope Vale Shire Council,2013-03-01,2013,3,March,Mar 2013,Adult,Male,4,0,2,0,0,0,3,0,0,2,0
Hope Vale Shire Council,2013-03-01,2013,3,March,Mar 2013,Juvenile,Female,1,0,1,0,0,0,1,2,0,0,0
Hope Vale Shire Council,2013-03-01,2013,3,March,Mar 2013,Juvenile,Male,2,0,1,0,0,0,9,0,0,0,0
Hope Vale Shire Council,2013-04-01,2013,4,April,Apr 2013,Adult,Female,1,0,1,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2013-04-01,2013,4,April,Apr 2013,Adult,Male,1,0,0,0,0,0,1,2,0,1,0
Hope Vale Shire Council,2013-04-01,2013,4,April,Apr 2013,Juvenile,Female,2,0,0,0,0,0,1,1,0,0,0
Hope Vale Shire Council,2013-05-01,2013,5,May,May 2013,Adult,Female,1,0,1,0,0,0,0,0,0,0,0
Hope Vale Shire Council,2013-05-01,2013,5,May,May 2013,Adult,Male,1,0,1,0,0,0,0,0,0,7,2
Hope Vale Shire Council,2013-05-01,2013,5,May,May 2013,Juvenile,Male,0,0,0,0,0,0,0,1,0,0,0
Hope Vale Shire Council,2013-06-01,2013,6,June,Jun 2013,Adult,Male,0,0,0,0,0,0,0,0,0,1,2
